period,time,HR,BR,activity,skin,ambulation,drink,drinkactivity,drinking,Positive,Negative,Fear,Hostility,Sadness
4/9/2015,15.2667,106,30,1019.694283,36.49493827,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2681,105,30,1063.043204,36.39183264,MovingSlowly,0,0,0,0,0,0,0,0
4/9/2015,15.2694,103,30,1063.043204,36.29165413,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2708,102,30,1068.207834,36.30678576,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2722,96,30,1038.102941,36.35286025,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2736,89,30,1052.579175,36.40551313,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.275,84,28,1048.407246,36.40089042,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2764,81,26,1057.388314,36.45619838,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2778,79,26,1055.541521,36.50381901,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2792,79,26,1057.018851,36.49932092,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2806,79,26,1056.968934,36.50111507,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2819,75,26,1058.43435,36.50009667,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2833,71,26,1057.86004,36.50094141,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2847,71,26,1059.019012,36.50033369,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2861,70,26,1058.752627,36.50076405,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2875,70,26,1059.30934,36.50038886,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2889,70,26,1059.357036,36.50071795,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2903,69,26,1061.224076,36.50005754,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2917,67,26,1060.878738,36.50353643,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2931,67,26,1058.179485,36.5546689,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2944,68,26,1057.513516,36.60525307,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2958,67,24,1057.247507,36.59581501,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2972,68,23,1058.083929,36.54728823,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.2986,68,23,1056.466803,36.49562002,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3,73,22,1054.170169,36.50261497,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3014,70,22,1054.226667,36.4992647,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3028,69,22,1055.375769,36.50123763,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3042,68,22,1056.341266,36.5000104,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3056,68,22,1056.917744,36.50077299,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3069,70,22,1057.487929,36.50029494,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3083,69,22,1058.487656,36.50054304,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3097,70,22,1058.917899,36.50046924,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3111,70,22,1058.742894,36.50010846,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3125,69,22,1059.23589,36.50344233,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3139,69,22,1060.234859,36.55479082,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3153,68,22,1058.306373,36.60476307,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3167,71,23,1057.86671,36.59886054,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3181,73,23,1059.61158,36.60141043,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3194,69,23,1059.804334,36.60037648,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3208,72,22,1060.260543,36.59791585,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3222,73,22,1060.04181,36.54611839,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3236,70,22,1059.568298,36.49596299,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.325,69,22,1060.591392,36.50513545,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3264,68,22,1061.5556,36.55381562,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3278,69,22,1061.645039,36.60538447,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3292,69,22,1062.365983,36.59835409,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3306,70,22,1062.429552,36.60174468,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3319,69,22,1061.721575,36.59972089,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3333,67,21,1062.20527,36.60100476,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3347,67,21,1063.26214,36.60018638,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3361,67,21,1062.915918,36.6007145,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3375,70,22,1062.466474,36.6004489,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3389,71,22,1062.906203,36.60060229,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3403,71,22,1061.920581,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3417,71,21,1061.612614,36.60053837,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3431,69,20,1062.462492,36.60049805,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3444,69,20,1063.153641,36.60054891,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3458,67,19,1063.847191,36.60045683,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3472,68,19,1062.65961,36.60055295,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3486,69,19,1062.776255,36.60045201,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.35,79,20,1054.0646,36.60059704,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3514,71,20,1051.082395,36.60038101,MovingSlowly,0,0,0,0,0,0,0,0
4/9/2015,15.3528,71,20,1071.88472,36.60099293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3542,71,21,1073.644942,36.59745741,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3556,71,22,1073.848454,36.54638073,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3569,83,22,1084.241619,36.49574648,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3583,77,22,1084.972854,36.50523749,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3597,69,22,1083.64786,36.55364436,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3611,75,22,1082.634041,36.60582354,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3625,75,22,1079.680492,36.59533179,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3639,69,22,1089.806111,36.54751031,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3653,67,22,1031.965464,36.49536248,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3667,71,20,1038.049831,36.50275054,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3681,79,19,1083.234387,36.49911045,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3694,74,19,1038.244568,36.50133453,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3708,74,20,1073.619063,36.49994108,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3722,74,20,1062.190591,36.50093516,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3736,72,20,1053.091243,36.49984597,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.375,67,21,1045.432405,36.50355503,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3764,73,22,1072.513742,36.55457443,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3778,73,23,1072.356562,36.60520709,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3792,72,25,1072.34954,36.59586111,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3806,71,25,1072.356562,36.54723821,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3819,71,25,1035.924546,36.59836475,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3833,76,26,1061.584116,36.59886054,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3847,70,26,1079.383413,36.59916184,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3861,71,26,1082.735228,36.59972089,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3875,71,24,1088.737147,36.59972584,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3889,70,23,1084.79754,36.60000111,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3903,70,23,1095.148314,36.60509242,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3917,69,22,1049.948473,36.59577495,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3931,70,21,1068.281731,36.60016491,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3944,71,21,1071.689383,36.60016491,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3958,71,21,1073.414821,36.60016491,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3972,67,22,1078.198451,36.60016491,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.3986,70,22,1071.110459,36.60604006,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4,70,24,1074.936553,36.59530062,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4014,71,26,1076.625852,36.60018638,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4028,72,26,1076.843165,36.60016491,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4042,71,27,1080.461241,36.60016491,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4056,77,28,1080.211156,36.60018638,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4069,71,28,1083.586195,36.60554512,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4083,71,29,1063.72765,36.59835872,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4097,71,29,1076.843165,36.60172699,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4111,67,30,1071.889415,36.60016491,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4125,71,26,1066.752818,36.59796989,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4139,74,23,1072.526025,36.60038101,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4153,77,24,1082.244126,36.60038101,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4167,72,22,1079.140555,36.60038589,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4181,72,20,1080.221121,36.60038589,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4194,72,20,1080.541416,36.6053385,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4208,69,20,1082.365966,36.59836475,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4222,77,21,1082.347014,36.60169955,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4236,71,21,1081.039111,36.59972584,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.425,70,21,1081.766085,36.60099219,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4264,76,21,1081.712233,36.60025341,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4278,70,21,1081.496619,36.60032141,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4292,75,22,1081.152325,36.60338966,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4306,76,23,1082.691583,36.60040358,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4319,73,23,1083.287511,36.60040358,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4333,76,21,1082.762984,36.60040358,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4347,73,20,1080.861514,36.60040358,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4361,74,20,1077.039609,36.6004489,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4375,74,21,1078.257768,36.6004489,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4389,71,22,1075.501682,36.60045201,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4403,71,22,1073.741777,36.59595942,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4417,75,21,1074.963689,36.60518482,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4431,70,20,1075.547214,36.60045683,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4444,71,20,1074.703665,36.60045696,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4458,69,20,1073.564746,36.60045696,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4472,69,20,1073.421568,36.6004578,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4486,69,20,1074.185392,36.59540983,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.45,69,22,1073.635119,36.60270582,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4514,71,23,1072.34954,36.59916184,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4528,73,23,1072.380002,36.60128498,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4542,70,24,1076.537969,36.60000111,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4556,68,25,1075.048573,36.60081949,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4569,69,25,1084.809628,36.60029137,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4583,72,27,1092.575009,36.60055697,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4597,75,28,1087.312912,36.60040358,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4611,70,28,1086.539968,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4625,68,27,1087.099616,36.60053837,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4639,69,26,1087.002996,36.60049805,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4653,69,26,1087.60242,36.60054891,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4667,69,25,1087.940644,36.60045683,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4681,69,24,1087.410408,36.60055295,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4694,71,25,1087.731275,36.60045201,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4708,72,21,1087.720796,36.6005616,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4722,69,18,1086.665538,36.60038589,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4736,68,19,1085.608011,36.60094695,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.475,69,19,1080.88017,36.59746807,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4764,70,19,1080.96202,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4778,70,19,1082.910139,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4792,70,19,1081.47136,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4806,76,19,1082.539549,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4819,68,19,1083.756206,36.60538447,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4833,70,16,1083.589972,36.59835409,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4847,69,15,1083.435742,36.60174468,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4861,67,15,1084.180696,36.59972089,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4875,68,16,1083.896326,36.60100476,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4889,70,16,1084.417874,36.60018638,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4903,71,16,1085.528053,36.6007145,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4917,70,16,1085.628574,36.6004489,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4931,69,15,1085.790221,36.60060229,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4944,67,15,1086.229054,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4958,69,16,1086.28815,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4972,68,16,1086.014244,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.4986,69,16,1086.6637,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5,71,19,1087.166512,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5014,73,21,1086.976581,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5028,74,21,1087.101839,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5042,78,20,1089.357488,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5056,72,19,1088.243697,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5069,75,19,1086.676199,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5083,69,18,1087.080889,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5097,70,17,1086.386867,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5111,72,17,1086.884223,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5125,71,15,1088.385435,36.6004675,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5139,70,14,1085.98919,36.60050782,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5153,73,14,1085.042352,36.60045696,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5167,74,13,1086.027019,36.6005136,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5181,70,12,1086.849288,36.6004578,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5194,69,12,1087.107186,36.60050788,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5208,69,13,1087.417177,36.60045493,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5222,67,13,1088.059151,36.60057485,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5236,68,13,1088.23637,36.60006386,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.525,68,14,1088.939056,36.60352524,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5264,72,14,1086.607026,36.60038589,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5278,74,14,1086.415837,36.60038589,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5292,70,15,1086.581252,36.60038589,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5306,69,16,1067.994789,36.60038589,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5319,72,16,1080.96202,36.60038589,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5333,77,18,1080.96202,36.60039486,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5347,69,19,1080.96202,36.60039486,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5361,69,19,1058.583238,36.60040358,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5375,72,19,1095.940296,36.60040358,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5389,70,19,1078.071458,36.6004489,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5403,67,19,1087.805517,36.59658497,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5417,67,19,1082.154541,36.59936954,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5431,66,19,1086.471446,36.60045201,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5444,66,19,1083.812638,36.60045493,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5458,66,20,1087.369411,36.60045493,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5472,67,20,1086.6447,36.60045292,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5486,69,20,1087.841503,36.60045292,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.55,69,20,1082.500736,36.60045201,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5514,69,19,1073.932483,36.60045201,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5528,70,19,1073.056329,36.60631769,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5542,70,18,1074.429828,36.58690655,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5556,67,17,1075.363236,36.6004489,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5569,65,17,1075.177865,36.60045292,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5583,65,17,1076.039364,36.60045292,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5597,65,17,1076.721745,36.60045493,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5611,64,17,1077.53729,36.60045493,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5625,62,17,1077.138866,36.60045696,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5639,61,17,1077.443786,36.60045696,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5653,62,17,1077.091677,36.6004578,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5667,63,17,1077.412746,36.6004578,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5681,64,17,1077.546878,36.6004675,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5694,63,17,1077.358587,36.6004675,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5708,64,19,1077.700885,36.6004675,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5722,66,20,1077.79733,36.6004675,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5736,66,20,1077.37097,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.575,68,20,1076.681054,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5764,71,20,1075.286386,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5778,71,20,1074.876295,36.40503875,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5792,67,20,1075.702902,36.3958663,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5806,66,20,1075.210794,36.34718612,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5819,65,20,1074.973738,36.29561727,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5833,66,19,1075.244717,36.30261222,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5847,67,19,1075.273805,36.29926195,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5861,67,19,1075.878107,36.30123488,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5875,67,19,1075.770909,36.29993678,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5889,68,19,1075.70797,36.30078001,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5903,68,19,1075.592336,36.30020024,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5917,66,19,1075.539613,36.30052617,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5931,68,19,1075.84632,36.30038111,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5944,69,19,1076.217963,36.30006964,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5958,70,18,1077.102018,36.30338968,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5972,68,18,1075.880991,36.35488188,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.5986,67,18,1069.178396,36.40393311,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6,67,18,1071.421607,36.40477286,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6014,69,18,1076.086192,36.51000322,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6028,71,18,1073.912726,36.60855458,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6042,67,17,1075.917645,36.5975486,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6056,67,17,1075.356363,36.60233481,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6069,65,17,1075.439703,36.59957355,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6083,64,17,1074.651016,36.60134447,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6097,65,17,1075.285273,36.60016788,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6111,66,17,1074.105778,36.60092607,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6125,66,18,1074.939164,36.60039486,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6139,64,19,1075.708579,36.60070164,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6153,65,19,1075.206723,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6167,66,20,1075.042202,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6181,67,20,1074.703774,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6194,70,20,1075.743921,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6208,73,20,1075.868889,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6222,68,20,1074.379289,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6236,67,20,1074.325151,36.60050293,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.625,67,20,1072.85483,36.6004675,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6264,67,20,1080.209859,36.60050782,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6278,71,20,1074.651016,36.60045696,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6292,70,18,1074.429828,36.60054903,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6306,71,17,1074.379289,36.60045292,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6319,68,17,1074.325151,36.60055386,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6333,66,16,1074.105778,36.60040883,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6347,65,15,1073.932483,36.60062486,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6361,66,15,1074.105778,36.60001294,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6375,64,15,1074.325151,36.60354846,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6389,64,15,1074.325151,36.65462514,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6403,65,15,1074.325151,36.70525939,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6417,67,15,1072.979634,36.69576838,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6431,67,15,1067.714227,36.64736151,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6444,67,15,1074.105778,36.59518232,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6458,67,17,1074.105778,36.60563864,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6472,67,18,1074.079468,36.65350044,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6486,67,18,1077.63537,36.70559742,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.65,67,18,1073.60069,36.69830143,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6514,69,18,1073.60069,36.7018454,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6528,72,18,1071.695427,36.69972226,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6542,68,17,1073.267448,36.70100613,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6556,67,16,1071.905979,36.70018775,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6569,68,16,1072.498065,36.70071588,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6583,70,16,1072.862402,36.70041483,Stationary,0,0,0,0,0,0,0,0
4/9/2015,15.6597,67,16,1072.995184,36.70060854,Stationary,0,0,0,0,0,0,0,0
